case,task,subtask,score,value,alg_number,alg_name,phase
80,braintumor,BRATS_L1,DCS,0.224029648,1,BCVuniandes,1
80,braintumor,BRATS_L2,DCS,0.58013327,1,BCVuniandes,1
80,braintumor,BRATS_L3,DCS,0.507382032,1,BCVuniandes,1
80,braintumor,BRATS_L1,HSD,0.51355624,1,BCVuniandes,1
80,braintumor,BRATS_L2,HSD,0.9410823,1,BCVuniandes,1
80,braintumor,BRATS_L3,HSD,0.9410647,1,BCVuniandes,1
81,braintumor,BRATS_L1,DCS,0.770331505,1,BCVuniandes,1
81,braintumor,BRATS_L2,DCS,0.574855789,1,BCVuniandes,1
81,braintumor,BRATS_L3,DCS,0.756018576,1,BCVuniandes,1
81,braintumor,BRATS_L1,HSD,0.7046069,1,BCVuniandes,1
81,braintumor,BRATS_L2,HSD,0.7338283,1,BCVuniandes,1
81,braintumor,BRATS_L3,HSD,0.9334693,1,BCVuniandes,1
82,braintumor,BRATS_L1,DCS,0.868168103,1,BCVuniandes,1
82,braintumor,BRATS_L2,DCS,0.692476014,1,BCVuniandes,1
82,braintumor,BRATS_L3,DCS,0.854844576,1,BCVuniandes,1
82,braintumor,BRATS_L1,HSD,0.96639156,1,BCVuniandes,1
82,braintumor,BRATS_L2,HSD,0.7301173,1,BCVuniandes,1
82,braintumor,BRATS_L3,HSD,0.9844625,1,BCVuniandes,1
83,braintumor,BRATS_L1,DCS,0.868530779,1,BCVuniandes,1
83,braintumor,BRATS_L2,DCS,0.21100313,1,BCVuniandes,1
83,braintumor,BRATS_L3,DCS,0.860336738,1,BCVuniandes,1
83,braintumor,BRATS_L1,HSD,0.98081756,1,BCVuniandes,1
83,braintumor,BRATS_L2,HSD,0.46407765,1,BCVuniandes,1
83,braintumor,BRATS_L3,HSD,0.9997154,1,BCVuniandes,1
84,braintumor,BRATS_L1,DCS,0.774896353,1,BCVuniandes,1
84,braintumor,BRATS_L2,DCS,0.455383326,1,BCVuniandes,1
84,braintumor,BRATS_L3,DCS,0.565196126,1,BCVuniandes,1
84,braintumor,BRATS_L1,HSD,0.9170935,1,BCVuniandes,1
84,braintumor,BRATS_L2,HSD,0.8218463,1,BCVuniandes,1
84,braintumor,BRATS_L3,HSD,0.9878908,1,BCVuniandes,1
85,braintumor,BRATS_L1,DCS,0.850348613,1,BCVuniandes,1
85,braintumor,BRATS_L3,DCS,0.516007533,1,BCVuniandes,1
85,braintumor,BRATS_L1,HSD,0.94147503,1,BCVuniandes,1
85,braintumor,BRATS_L3,HSD,0.85954636,1,BCVuniandes,1
86,braintumor,BRATS_L1,DCS,0.949337706,1,BCVuniandes,1
86,braintumor,BRATS_L2,DCS,0.682714617,1,BCVuniandes,1
86,braintumor,BRATS_L3,DCS,0.908414646,1,BCVuniandes,1
86,braintumor,BRATS_L1,HSD,0.99669844,1,BCVuniandes,1
86,braintumor,BRATS_L2,HSD,0.8784864,1,BCVuniandes,1
86,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
87,braintumor,BRATS_L1,DCS,0.637733919,1,BCVuniandes,1
87,braintumor,BRATS_L2,DCS,0.018087855,1,BCVuniandes,1
87,braintumor,BRATS_L3,DCS,0.765506808,1,BCVuniandes,1
87,braintumor,BRATS_L1,HSD,0.9052455,1,BCVuniandes,1
87,braintumor,BRATS_L2,HSD,0.3618553,1,BCVuniandes,1
87,braintumor,BRATS_L3,HSD,0.8956466,1,BCVuniandes,1
88,braintumor,BRATS_L1,DCS,0.856359877,1,BCVuniandes,1
88,braintumor,BRATS_L2,DCS,0.644385572,1,BCVuniandes,1
88,braintumor,BRATS_L3,DCS,0.885825017,1,BCVuniandes,1
88,braintumor,BRATS_L1,HSD,0.99408835,1,BCVuniandes,1
88,braintumor,BRATS_L2,HSD,0.7394698,1,BCVuniandes,1
88,braintumor,BRATS_L3,HSD,0.99989164,1,BCVuniandes,1
89,braintumor,BRATS_L1,DCS,0.747902461,1,BCVuniandes,1
89,braintumor,BRATS_L2,DCS,0.05539231,1,BCVuniandes,1
89,braintumor,BRATS_L3,DCS,0.855192719,1,BCVuniandes,1
89,braintumor,BRATS_L1,HSD,0.9394351,1,BCVuniandes,1
89,braintumor,BRATS_L2,HSD,0.39657518,1,BCVuniandes,1
89,braintumor,BRATS_L3,HSD,0.99671346,1,BCVuniandes,1
90,braintumor,BRATS_L1,DCS,0.774616706,1,BCVuniandes,1
90,braintumor,BRATS_L2,DCS,0.169993347,1,BCVuniandes,1
90,braintumor,BRATS_L3,DCS,0.849645865,1,BCVuniandes,1
90,braintumor,BRATS_L1,HSD,0.9472397,1,BCVuniandes,1
90,braintumor,BRATS_L2,HSD,0.43215817,1,BCVuniandes,1
90,braintumor,BRATS_L3,HSD,0.95803976,1,BCVuniandes,1
91,braintumor,BRATS_L1,DCS,0.810731544,1,BCVuniandes,1
91,braintumor,BRATS_L2,DCS,0.02108678,1,BCVuniandes,1
91,braintumor,BRATS_L3,DCS,0.673678714,1,BCVuniandes,1
91,braintumor,BRATS_L1,HSD,0.9865367,1,BCVuniandes,1
91,braintumor,BRATS_L2,HSD,0.13729739,1,BCVuniandes,1
91,braintumor,BRATS_L3,HSD,0.89343435,1,BCVuniandes,1
92,braintumor,BRATS_L1,DCS,0.829201483,1,BCVuniandes,1
92,braintumor,BRATS_L2,DCS,0.231357236,1,BCVuniandes,1
92,braintumor,BRATS_L3,DCS,0.822488256,1,BCVuniandes,1
92,braintumor,BRATS_L1,HSD,0.9259298,1,BCVuniandes,1
92,braintumor,BRATS_L2,HSD,0.63468885,1,BCVuniandes,1
92,braintumor,BRATS_L3,HSD,0.9858961,1,BCVuniandes,1
93,braintumor,BRATS_L1,DCS,0.565320665,1,BCVuniandes,1
93,braintumor,BRATS_L2,DCS,0.345949327,1,BCVuniandes,1
93,braintumor,BRATS_L3,DCS,0.846194643,1,BCVuniandes,1
93,braintumor,BRATS_L1,HSD,0.894458,1,BCVuniandes,1
93,braintumor,BRATS_L2,HSD,0.9778635,1,BCVuniandes,1
93,braintumor,BRATS_L3,HSD,0.99993473,1,BCVuniandes,1
94,braintumor,BRATS_L1,DCS,0.725008831,1,BCVuniandes,1
94,braintumor,BRATS_L3,DCS,0.871382637,1,BCVuniandes,1
94,braintumor,BRATS_L1,HSD,0.98347676,1,BCVuniandes,1
94,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
95,braintumor,BRATS_L1,DCS,0.726487063,1,BCVuniandes,1
95,braintumor,BRATS_L2,DCS,0.004077472,1,BCVuniandes,1
95,braintumor,BRATS_L3,DCS,0.8032,1,BCVuniandes,1
95,braintumor,BRATS_L1,HSD,0.97432625,1,BCVuniandes,1
95,braintumor,BRATS_L2,HSD,0.3625165,1,BCVuniandes,1
95,braintumor,BRATS_L3,HSD,0.9990833,1,BCVuniandes,1
96,braintumor,BRATS_L1,DCS,0.694526736,1,BCVuniandes,1
96,braintumor,BRATS_L1,HSD,0.9443283,1,BCVuniandes,1
97,braintumor,BRATS_L1,DCS,0.692587383,1,BCVuniandes,1
97,braintumor,BRATS_L1,HSD,0.9288087,1,BCVuniandes,1
98,braintumor,BRATS_L1,DCS,0.776047965,1,BCVuniandes,1
98,braintumor,BRATS_L1,HSD,0.9167601,1,BCVuniandes,1
99,braintumor,BRATS_L1,DCS,0.823218452,1,BCVuniandes,1
99,braintumor,BRATS_L1,HSD,0.9424204,1,BCVuniandes,1
100,braintumor,BRATS_L1,DCS,0.762274508,1,BCVuniandes,1
100,braintumor,BRATS_L2,DCS,0.001230391,1,BCVuniandes,1
100,braintumor,BRATS_L3,DCS,0.762007555,1,BCVuniandes,1
100,braintumor,BRATS_L1,HSD,0.93116105,1,BCVuniandes,1
100,braintumor,BRATS_L2,HSD,0.113779396,1,BCVuniandes,1
100,braintumor,BRATS_L3,HSD,0.9867251,1,BCVuniandes,1
101,braintumor,BRATS_L1,DCS,0.853148913,1,BCVuniandes,1
101,braintumor,BRATS_L2,DCS,0.013063357,1,BCVuniandes,1
101,braintumor,BRATS_L3,DCS,0.63430687,1,BCVuniandes,1
101,braintumor,BRATS_L1,HSD,0.98592955,1,BCVuniandes,1
101,braintumor,BRATS_L2,HSD,0.1493165,1,BCVuniandes,1
101,braintumor,BRATS_L3,HSD,0.9933911,1,BCVuniandes,1
102,braintumor,BRATS_L1,DCS,0.643074507,1,BCVuniandes,1
102,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
102,braintumor,BRATS_L1,HSD,0.7006484,1,BCVuniandes,1
102,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
103,braintumor,BRATS_L1,DCS,0.272270783,1,BCVuniandes,1
103,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
103,braintumor,BRATS_L1,HSD,0.8678554,1,BCVuniandes,1
103,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
104,braintumor,BRATS_L1,DCS,0.569301621,1,BCVuniandes,1
104,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
104,braintumor,BRATS_L3,DCS,0.619794484,1,BCVuniandes,1
104,braintumor,BRATS_L1,HSD,0.86529636,1,BCVuniandes,1
104,braintumor,BRATS_L2,HSD,0.015403045,1,BCVuniandes,1
104,braintumor,BRATS_L3,HSD,0.99095684,1,BCVuniandes,1
105,braintumor,BRATS_L1,DCS,0.884448381,1,BCVuniandes,1
105,braintumor,BRATS_L2,DCS,0.918408444,1,BCVuniandes,1
105,braintumor,BRATS_L3,DCS,0.673706127,1,BCVuniandes,1
105,braintumor,BRATS_L1,HSD,0.9965778,1,BCVuniandes,1
105,braintumor,BRATS_L2,HSD,1,1,BCVuniandes,1
105,braintumor,BRATS_L3,HSD,0.9636306,1,BCVuniandes,1
106,braintumor,BRATS_L1,DCS,0.868744221,1,BCVuniandes,1
106,braintumor,BRATS_L2,DCS,0.131336406,1,BCVuniandes,1
106,braintumor,BRATS_L3,DCS,0.780053428,1,BCVuniandes,1
106,braintumor,BRATS_L1,HSD,0.96277344,1,BCVuniandes,1
106,braintumor,BRATS_L2,HSD,0.70257413,1,BCVuniandes,1
106,braintumor,BRATS_L3,HSD,0.9918375,1,BCVuniandes,1
107,braintumor,BRATS_L1,DCS,0.864528935,1,BCVuniandes,1
107,braintumor,BRATS_L2,DCS,0.733417562,1,BCVuniandes,1
107,braintumor,BRATS_L3,DCS,0.848571942,1,BCVuniandes,1
107,braintumor,BRATS_L1,HSD,0.9689011,1,BCVuniandes,1
107,braintumor,BRATS_L2,HSD,0.99720365,1,BCVuniandes,1
107,braintumor,BRATS_L3,HSD,0.98721784,1,BCVuniandes,1
108,braintumor,BRATS_L1,DCS,0.655599986,1,BCVuniandes,1
108,braintumor,BRATS_L2,DCS,0.299299803,1,BCVuniandes,1
108,braintumor,BRATS_L1,HSD,0.9109472,1,BCVuniandes,1
108,braintumor,BRATS_L2,HSD,0.6426097,1,BCVuniandes,1
109,braintumor,BRATS_L1,DCS,0.619716977,1,BCVuniandes,1
109,braintumor,BRATS_L2,DCS,0.258216754,1,BCVuniandes,1
109,braintumor,BRATS_L3,DCS,0.649467377,1,BCVuniandes,1
109,braintumor,BRATS_L1,HSD,0.91074014,1,BCVuniandes,1
109,braintumor,BRATS_L2,HSD,0.7067796,1,BCVuniandes,1
109,braintumor,BRATS_L3,HSD,0.87450886,1,BCVuniandes,1
110,braintumor,BRATS_L1,DCS,0.909357329,1,BCVuniandes,1
110,braintumor,BRATS_L2,DCS,0.385745216,1,BCVuniandes,1
110,braintumor,BRATS_L3,DCS,0.308246309,1,BCVuniandes,1
110,braintumor,BRATS_L1,HSD,0.9664134,1,BCVuniandes,1
110,braintumor,BRATS_L2,HSD,0.5959286,1,BCVuniandes,1
110,braintumor,BRATS_L3,HSD,0.6628419,1,BCVuniandes,1
111,braintumor,BRATS_L1,DCS,0.871822503,1,BCVuniandes,1
111,braintumor,BRATS_L2,DCS,0.733861835,1,BCVuniandes,1
111,braintumor,BRATS_L3,DCS,0.823195761,1,BCVuniandes,1
111,braintumor,BRATS_L1,HSD,0.9828466,1,BCVuniandes,1
111,braintumor,BRATS_L2,HSD,0.974446,1,BCVuniandes,1
111,braintumor,BRATS_L3,HSD,0.98978484,1,BCVuniandes,1
112,braintumor,BRATS_L1,DCS,0.598559353,1,BCVuniandes,1
112,braintumor,BRATS_L2,DCS,0,1,BCVuniandes,1
112,braintumor,BRATS_L3,DCS,0.912988651,1,BCVuniandes,1
112,braintumor,BRATS_L1,HSD,0.7850123,1,BCVuniandes,1
112,braintumor,BRATS_L2,HSD,0,1,BCVuniandes,1
112,braintumor,BRATS_L3,HSD,0.95705914,1,BCVuniandes,1
113,braintumor,BRATS_L1,DCS,0.933219221,1,BCVuniandes,1
113,braintumor,BRATS_L2,DCS,0.347377472,1,BCVuniandes,1
113,braintumor,BRATS_L3,DCS,0.918536735,1,BCVuniandes,1
113,braintumor,BRATS_L1,HSD,0.9887322,1,BCVuniandes,1
113,braintumor,BRATS_L2,HSD,0.81300175,1,BCVuniandes,1
113,braintumor,BRATS_L3,HSD,0.9779018,1,BCVuniandes,1
114,braintumor,BRATS_L1,DCS,0.931688805,1,BCVuniandes,1
114,braintumor,BRATS_L2,DCS,0.789701666,1,BCVuniandes,1
114,braintumor,BRATS_L3,DCS,0.902865771,1,BCVuniandes,1
114,braintumor,BRATS_L1,HSD,0.99314785,1,BCVuniandes,1
114,braintumor,BRATS_L2,HSD,0.8689125,1,BCVuniandes,1
114,braintumor,BRATS_L3,HSD,0.99690217,1,BCVuniandes,1
115,braintumor,BRATS_L1,DCS,0.813994844,1,BCVuniandes,1
115,braintumor,BRATS_L2,DCS,0.673409787,1,BCVuniandes,1
115,braintumor,BRATS_L3,DCS,0.776926636,1,BCVuniandes,1
115,braintumor,BRATS_L1,HSD,0.85984033,1,BCVuniandes,1
115,braintumor,BRATS_L2,HSD,0.9159178,1,BCVuniandes,1
115,braintumor,BRATS_L3,HSD,0.9919995,1,BCVuniandes,1
116,braintumor,BRATS_L1,DCS,0.916351951,1,BCVuniandes,1
116,braintumor,BRATS_L2,DCS,0.555871033,1,BCVuniandes,1
116,braintumor,BRATS_L3,DCS,0.689080653,1,BCVuniandes,1
116,braintumor,BRATS_L1,HSD,0.9786648,1,BCVuniandes,1
116,braintumor,BRATS_L2,HSD,0.9822887,1,BCVuniandes,1
116,braintumor,BRATS_L3,HSD,0.9816029,1,BCVuniandes,1
117,braintumor,BRATS_L1,DCS,0.816196107,1,BCVuniandes,1
117,braintumor,BRATS_L2,DCS,0.046272494,1,BCVuniandes,1
117,braintumor,BRATS_L3,DCS,0.661243272,1,BCVuniandes,1
117,braintumor,BRATS_L1,HSD,0.8804357,1,BCVuniandes,1
117,braintumor,BRATS_L2,HSD,0.8301409,1,BCVuniandes,1
117,braintumor,BRATS_L3,HSD,0.9864771,1,BCVuniandes,1
118,braintumor,BRATS_L1,DCS,0.805012246,1,BCVuniandes,1
118,braintumor,BRATS_L2,DCS,0.500880162,1,BCVuniandes,1
118,braintumor,BRATS_L3,DCS,0.607106599,1,BCVuniandes,1
118,braintumor,BRATS_L1,HSD,0.92941844,1,BCVuniandes,1
118,braintumor,BRATS_L2,HSD,0.89468503,1,BCVuniandes,1
118,braintumor,BRATS_L3,HSD,0.97559613,1,BCVuniandes,1
119,braintumor,BRATS_L1,DCS,0.812198714,1,BCVuniandes,1
119,braintumor,BRATS_L2,DCS,0.744533892,1,BCVuniandes,1
119,braintumor,BRATS_L3,DCS,0.554036814,1,BCVuniandes,1
119,braintumor,BRATS_L1,HSD,0.9420597,1,BCVuniandes,1
119,braintumor,BRATS_L2,HSD,0.96763474,1,BCVuniandes,1
119,braintumor,BRATS_L3,HSD,0.91174984,1,BCVuniandes,1
120,braintumor,BRATS_L1,DCS,0.624627876,1,BCVuniandes,1
120,braintumor,BRATS_L2,DCS,0.720040452,1,BCVuniandes,1
120,braintumor,BRATS_L3,DCS,0.789479156,1,BCVuniandes,1
120,braintumor,BRATS_L1,HSD,0.8278798,1,BCVuniandes,1
120,braintumor,BRATS_L2,HSD,0.9984017,1,BCVuniandes,1
120,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
121,braintumor,BRATS_L1,DCS,0.807074809,1,BCVuniandes,1
121,braintumor,BRATS_L3,DCS,0.035087719,1,BCVuniandes,1
121,braintumor,BRATS_L1,HSD,0.9211797,1,BCVuniandes,1
121,braintumor,BRATS_L3,HSD,0.6315921,1,BCVuniandes,1
122,braintumor,BRATS_L1,DCS,0.810624317,1,BCVuniandes,1
122,braintumor,BRATS_L3,DCS,0.034664657,1,BCVuniandes,1
122,braintumor,BRATS_L1,HSD,0.9339706,1,BCVuniandes,1
122,braintumor,BRATS_L3,HSD,0.35635108,1,BCVuniandes,1
123,braintumor,BRATS_L1,DCS,0.493167761,1,BCVuniandes,1
123,braintumor,BRATS_L3,DCS,0.64972973,1,BCVuniandes,1
123,braintumor,BRATS_L1,HSD,0.61479086,1,BCVuniandes,1
123,braintumor,BRATS_L3,HSD,0.89735097,1,BCVuniandes,1
124,braintumor,BRATS_L1,DCS,0.729856233,1,BCVuniandes,1
124,braintumor,BRATS_L2,DCS,0.217687075,1,BCVuniandes,1
124,braintumor,BRATS_L3,DCS,0.759884975,1,BCVuniandes,1
124,braintumor,BRATS_L1,HSD,0.8635451,1,BCVuniandes,1
124,braintumor,BRATS_L2,HSD,0.8256826,1,BCVuniandes,1
124,braintumor,BRATS_L3,HSD,0.99127716,1,BCVuniandes,1
125,braintumor,BRATS_L1,DCS,0.715391717,1,BCVuniandes,1
125,braintumor,BRATS_L2,DCS,0.334106096,1,BCVuniandes,1
125,braintumor,BRATS_L3,DCS,0.571492604,1,BCVuniandes,1
125,braintumor,BRATS_L1,HSD,0.8480993,1,BCVuniandes,1
125,braintumor,BRATS_L2,HSD,0.5160133,1,BCVuniandes,1
125,braintumor,BRATS_L3,HSD,0.6850934,1,BCVuniandes,1
126,braintumor,BRATS_L1,DCS,0.886591284,1,BCVuniandes,1
126,braintumor,BRATS_L2,DCS,0.154358162,1,BCVuniandes,1
126,braintumor,BRATS_L3,DCS,0.887516587,1,BCVuniandes,1
126,braintumor,BRATS_L1,HSD,0.99069494,1,BCVuniandes,1
126,braintumor,BRATS_L2,HSD,0.6465154,1,BCVuniandes,1
126,braintumor,BRATS_L3,HSD,0.999969,1,BCVuniandes,1
127,braintumor,BRATS_L1,DCS,0.577319588,1,BCVuniandes,1
127,braintumor,BRATS_L1,HSD,0.9112347,1,BCVuniandes,1
128,braintumor,BRATS_L1,DCS,0.619745136,1,BCVuniandes,1
128,braintumor,BRATS_L2,DCS,0.308270677,1,BCVuniandes,1
128,braintumor,BRATS_L3,DCS,0.683075221,1,BCVuniandes,1
128,braintumor,BRATS_L1,HSD,0.9019906,1,BCVuniandes,1
128,braintumor,BRATS_L2,HSD,0.9222218,1,BCVuniandes,1
128,braintumor,BRATS_L3,HSD,0.9905419,1,BCVuniandes,1
129,braintumor,BRATS_L1,DCS,0.734859925,1,BCVuniandes,1
129,braintumor,BRATS_L2,DCS,0.790277593,1,BCVuniandes,1
129,braintumor,BRATS_L3,DCS,0.745786273,1,BCVuniandes,1
129,braintumor,BRATS_L1,HSD,0.96323866,1,BCVuniandes,1
129,braintumor,BRATS_L2,HSD,0.9942153,1,BCVuniandes,1
129,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
130,braintumor,BRATS_L1,DCS,0.888967029,1,BCVuniandes,1
130,braintumor,BRATS_L2,DCS,0.375325158,1,BCVuniandes,1
130,braintumor,BRATS_L3,DCS,0.820453052,1,BCVuniandes,1
130,braintumor,BRATS_L1,HSD,0.99045646,1,BCVuniandes,1
130,braintumor,BRATS_L2,HSD,0.7846955,1,BCVuniandes,1
130,braintumor,BRATS_L3,HSD,0.954096,1,BCVuniandes,1
131,braintumor,BRATS_L1,DCS,0.678842676,1,BCVuniandes,1
131,braintumor,BRATS_L2,DCS,0.371018906,1,BCVuniandes,1
131,braintumor,BRATS_L3,DCS,0.77076412,1,BCVuniandes,1
131,braintumor,BRATS_L1,HSD,0.8267658,1,BCVuniandes,1
131,braintumor,BRATS_L2,HSD,0.801164,1,BCVuniandes,1
131,braintumor,BRATS_L3,HSD,0.92468023,1,BCVuniandes,1
132,braintumor,BRATS_L1,DCS,0.791699832,1,BCVuniandes,1
132,braintumor,BRATS_L2,DCS,0.194945848,1,BCVuniandes,1
132,braintumor,BRATS_L3,DCS,0.6692607,1,BCVuniandes,1
132,braintumor,BRATS_L1,HSD,0.9149777,1,BCVuniandes,1
132,braintumor,BRATS_L2,HSD,0.7005206,1,BCVuniandes,1
132,braintumor,BRATS_L3,HSD,0.89907306,1,BCVuniandes,1
133,braintumor,BRATS_L1,DCS,0.645317221,1,BCVuniandes,1
133,braintumor,BRATS_L1,HSD,0.7927893,1,BCVuniandes,1
134,braintumor,BRATS_L1,DCS,0.718710437,1,BCVuniandes,1
134,braintumor,BRATS_L1,HSD,0.92905116,1,BCVuniandes,1
135,braintumor,BRATS_L1,DCS,0.46744186,1,BCVuniandes,1
135,braintumor,BRATS_L2,DCS,0.771807445,1,BCVuniandes,1
135,braintumor,BRATS_L3,DCS,0.599363804,1,BCVuniandes,1
135,braintumor,BRATS_L1,HSD,0.84883326,1,BCVuniandes,1
135,braintumor,BRATS_L2,HSD,0.99642396,1,BCVuniandes,1
135,braintumor,BRATS_L3,HSD,0.9980287,1,BCVuniandes,1
136,braintumor,BRATS_L1,DCS,0.779867892,1,BCVuniandes,1
136,braintumor,BRATS_L2,DCS,0.133333333,1,BCVuniandes,1
136,braintumor,BRATS_L3,DCS,0.842233999,1,BCVuniandes,1
136,braintumor,BRATS_L1,HSD,0.96245307,1,BCVuniandes,1
136,braintumor,BRATS_L2,HSD,0.69186527,1,BCVuniandes,1
136,braintumor,BRATS_L3,HSD,0.92698663,1,BCVuniandes,1
137,braintumor,BRATS_L1,DCS,0.733294382,1,BCVuniandes,1
137,braintumor,BRATS_L2,DCS,0.100401606,1,BCVuniandes,1
137,braintumor,BRATS_L3,DCS,0.737037037,1,BCVuniandes,1
137,braintumor,BRATS_L1,HSD,0.87250173,1,BCVuniandes,1
137,braintumor,BRATS_L2,HSD,0.59496766,1,BCVuniandes,1
137,braintumor,BRATS_L3,HSD,1,1,BCVuniandes,1
138,braintumor,BRATS_L1,DCS,0.739698206,1,BCVuniandes,1
138,braintumor,BRATS_L2,DCS,0.177076368,1,BCVuniandes,1
138,braintumor,BRATS_L3,DCS,0.272712063,1,BCVuniandes,1
138,braintumor,BRATS_L1,HSD,0.7844286,1,BCVuniandes,1
138,braintumor,BRATS_L2,HSD,0.40058893,1,BCVuniandes,1
138,braintumor,BRATS_L3,HSD,0.45835215,1,BCVuniandes,1
139,braintumor,BRATS_L1,DCS,0.824359999,1,BCVuniandes,1
139,braintumor,BRATS_L2,DCS,0.74650135,1,BCVuniandes,1
139,braintumor,BRATS_L3,DCS,0.812547664,1,BCVuniandes,1
139,braintumor,BRATS_L1,HSD,0.9568057,1,BCVuniandes,1
139,braintumor,BRATS_L2,HSD,0.9915425,1,BCVuniandes,1
139,braintumor,BRATS_L3,HSD,0.9811488,1,BCVuniandes,1
140,braintumor,BRATS_L1,DCS,0.862178381,1,BCVuniandes,1
140,braintumor,BRATS_L2,DCS,0.746516613,1,BCVuniandes,1
140,braintumor,BRATS_L3,DCS,0.760570698,1,BCVuniandes,1
140,braintumor,BRATS_L1,HSD,0.95516354,1,BCVuniandes,1
140,braintumor,BRATS_L2,HSD,0.95225,1,BCVuniandes,1
140,braintumor,BRATS_L3,HSD,0.98144704,1,BCVuniandes,1
141,braintumor,BRATS_L1,DCS,0.706867535,1,BCVuniandes,1
141,braintumor,BRATS_L1,HSD,0.8898698,1,BCVuniandes,1
142,braintumor,BRATS_L1,DCS,0.684679289,1,BCVuniandes,1
142,braintumor,BRATS_L2,DCS,0.100421348,1,BCVuniandes,1
142,braintumor,BRATS_L3,DCS,0.530337079,1,BCVuniandes,1
142,braintumor,BRATS_L1,HSD,0.92127264,1,BCVuniandes,1
142,braintumor,BRATS_L2,HSD,0.3744558,1,BCVuniandes,1
142,braintumor,BRATS_L3,HSD,0.96843153,1,BCVuniandes,1
143,braintumor,BRATS_L1,DCS,0.828978398,1,BCVuniandes,1
143,braintumor,BRATS_L2,DCS,0.709505119,1,BCVuniandes,1
143,braintumor,BRATS_L3,DCS,0.818745465,1,BCVuniandes,1
143,braintumor,BRATS_L1,HSD,0.96936226,1,BCVuniandes,1
143,braintumor,BRATS_L2,HSD,0.9862823,1,BCVuniandes,1
143,braintumor,BRATS_L3,HSD,0.999854,1,BCVuniandes,1
144,braintumor,BRATS_L1,DCS,0.642089824,1,BCVuniandes,1
144,braintumor,BRATS_L2,DCS,0.021744159,1,BCVuniandes,1
144,braintumor,BRATS_L3,DCS,0.801883376,1,BCVuniandes,1
144,braintumor,BRATS_L1,HSD,0.9755125,1,BCVuniandes,1
144,braintumor,BRATS_L2,HSD,0.37730315,1,BCVuniandes,1
144,braintumor,BRATS_L3,HSD,0.98707104,1,BCVuniandes,1
145,braintumor,BRATS_L1,DCS,0.843896739,1,BCVuniandes,1
145,braintumor,BRATS_L2,DCS,0.251911516,1,BCVuniandes,1
145,braintumor,BRATS_L3,DCS,0.731651713,1,BCVuniandes,1
145,braintumor,BRATS_L1,HSD,0.9772178,1,BCVuniandes,1
145,braintumor,BRATS_L2,HSD,0.8807538,1,BCVuniandes,1
145,braintumor,BRATS_L3,HSD,0.9537066,1,BCVuniandes,1
146,braintumor,BRATS_L1,DCS,0.905880747,1,BCVuniandes,1
146,braintumor,BRATS_L2,DCS,0.852619011,1,BCVuniandes,1
146,braintumor,BRATS_L3,DCS,0.5313542,1,BCVuniandes,1
146,braintumor,BRATS_L1,HSD,0.97933894,1,BCVuniandes,1
146,braintumor,BRATS_L2,HSD,0.9946541,1,BCVuniandes,1
146,braintumor,BRATS_L3,HSD,0.9885362,1,BCVuniandes,1
147,braintumor,BRATS_L1,DCS,0.741344041,1,BCVuniandes,1
147,braintumor,BRATS_L2,DCS,0.052896725,1,BCVuniandes,1
147,braintumor,BRATS_L3,DCS,0.727705113,1,BCVuniandes,1
147,braintumor,BRATS_L1,HSD,0.8636605,1,BCVuniandes,1
147,braintumor,BRATS_L2,HSD,0.5711277,1,BCVuniandes,1
147,braintumor,BRATS_L3,HSD,0.95225155,1,BCVuniandes,1
148,braintumor,BRATS_L1,DCS,0.924389966,1,BCVuniandes,1
148,braintumor,BRATS_L2,DCS,0.487682032,1,BCVuniandes,1
148,braintumor,BRATS_L3,DCS,0.777127718,1,BCVuniandes,1
148,braintumor,BRATS_L1,HSD,0.9943985,1,BCVuniandes,1
148,braintumor,BRATS_L2,HSD,0.947108,1,BCVuniandes,1
148,braintumor,BRATS_L3,HSD,0.99987644,1,BCVuniandes,1
149,braintumor,BRATS_L1,DCS,0.820404063,1,BCVuniandes,1
149,braintumor,BRATS_L2,DCS,0.849784066,1,BCVuniandes,1
149,braintumor,BRATS_L3,DCS,0.771360744,1,BCVuniandes,1
149,braintumor,BRATS_L1,HSD,0.87751555,1,BCVuniandes,1
149,braintumor,BRATS_L2,HSD,0.9915423,1,BCVuniandes,1
149,braintumor,BRATS_L3,HSD,0.9955965,1,BCVuniandes,1
150,braintumor,BRATS_L1,DCS,0.734419735,1,BCVuniandes,1
150,braintumor,BRATS_L2,DCS,0.799260894,1,BCVuniandes,1
150,braintumor,BRATS_L3,DCS,0.811107428,1,BCVuniandes,1
150,braintumor,BRATS_L1,HSD,0.9425067,1,BCVuniandes,1
150,braintumor,BRATS_L2,HSD,0.96249115,1,BCVuniandes,1
150,braintumor,BRATS_L3,HSD,0.98132056,1,BCVuniandes,1
151,braintumor,BRATS_L1,DCS,0.93673078,1,BCVuniandes,1
